GO	GOTERM	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
GO:0032438	melanosome organization	Distrofia de Retina	2	461	0.00433839479392625	6.97286570835727e-20	AP3D1,PIKFYVE	2.11083349674761e-18
GO:0042147	retrograde transport, endosome to Golgi	Distrofia de Retina	2	461	0.00433839479392625	3.95180588164649e-19	CLTCL1,PIKFYVE	1.05302611816329e-17
GO:0007166	cell surface receptor signaling pathway	Distrofia de Retina	6	461	0.0130151843817787	1.43330856348983e-13	ADGRV1,CABIN1,COL4A3,LAMA1,MIF,TRPA1	2.19938727845853e-12
GO:0000209	protein polyubiquitination	Distrofia de Retina	4	461	0.00867678958785249	3.23350436366016e-13	CBFB,MDM2,PRKN,TRIP12	4.74887604563951e-12
GO:0052696	flavonoid glucuronidation	Distrofia de Retina	9	461	0.0195227765726681	5.74710867226213e-33	UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	7.74988896714136e-31
GO:0052697	xenobiotic glucuronidation	Distrofia de Retina	9	461	0.0195227765726681	5.74710867226213e-33	UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	7.74988896714136e-31
GO:0006687	glycosphingolipid metabolic process	Distrofia de Retina	2	461	0.00433839479392625	4.4564431598359e-07	ABCA2,SUMF1	2.80894788403254e-06
GO:0030307	positive regulation of cell growth	Distrofia de Retina	2	461	0.00433839479392625	0.00131697834281092	EIF4G1,KRT17	0.00461097846224122
GO:0016486	peptide hormone processing	Distrofia de Retina	2	461	0.00433839479392625	2.63699062059542e-05	CORIN,PCSK1	0.000126997924909628
GO:0098655	cation transmembrane transport	Distrofia de Retina	5	461	0.0108459869848156	4.91818135390049e-23	CNGA1,P2RX1,TRPM1,TRPM2,TRPM7	2.14567715929972e-21
GO:0065003	protein-containing complex assembly	Distrofia de Retina	6	461	0.0130151843817787	2.00483319789495e-16	APC,CREBBP,MDM2,NDUFAF1,OCLN,SLC7A9	4.37328810325124e-15
GO:0048514	blood vessel morphogenesis	Distrofia de Retina	3	461	0.00650759219088937	5.30672654298425e-16	COL4A1,LAMA1,RASA1	1.09836898215255e-14
GO:0090037	positive regulation of protein kinase C signaling	Distrofia de Retina	2	461	0.00433839479392625	3.41748598252052e-05	ADGRV1,PLA2G6	0.000162650402376645
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	Distrofia de Retina	20	461	0.0433839479392625	5.37387191900393e-40	DSG3,DSG4,MYPN,PCDHA1,PCDHA10,PCDHA11,PCDHA12,PCDHA13,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHAC1,PCDHAC2,PKD1,PTPRT	1.59311980342874e-37
GO:1901998	toxin transport	Distrofia de Retina	2	461	0.00433839479392625	0.00049440040281337	LRP6,SLC22A2	0.00190557693197626
GO:0031648	protein destabilization	Distrofia de Retina	3	461	0.00650759219088937	1.52493247119656e-09	CREBBP,MDM2,PRKN	1.41080031119016e-08
GO:0035249	synaptic transmission, glutamatergic	Distrofia de Retina	3	461	0.00650759219088937	0.00106975356144596	GRIK1,P2RX1,PRKN	0.00381442575996356
GO:1904754	positive regulation of vascular associated smooth muscle cell migration	Distrofia de Retina	3	461	0.00650759219088937	3.18744990843743e-10	ADAMTS1,DOCK4,MDM2	3.26823780934253e-09
GO:0007220	Notch receptor processing	Distrofia de Retina	2	461	0.00433839479392625	4.31122487797689e-05	GALNT11,PSEN1	0.00019984323653122
GO:0008585	female gonad development	Distrofia de Retina	1	461	0.00216919739696312	2.77545295119123e-06	CSMD1	1.57134422809173e-05
GO:0019233	sensory perception of pain	Distrofia de Retina	3	461	0.00650759219088937	1.78552245561371e-07	CHRNA4,POMK,TRPA1	1.22051842204009e-06
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	Distrofia de Retina	3	461	0.00650759219088937	4.4564431598359e-07	ADAMTS1,JAK2,MDM2	2.80894788403254e-06
GO:0014823	response to activity	Distrofia de Retina	2	461	0.00433839479392625	0.00105897783326457	COL4A2,KDM6B	0.00377903076024646
GO:0009791	post-embryonic development	Distrofia de Retina	2	461	0.00433839479392625	0.0073098401233976	ERCC2,PSEN1	0.0217729508360906
GO:0090647	modulation of age-related behavioral decline	Distrofia de Retina	1	461	0.00216919739696312	0.000669215360568796	PSEN1	0.00249832915648586
GO:0048511	rhythmic process	Distrofia de Retina	2	461	0.00433839479392625	8.3357775409546e-10	CREBBP,UBE3A	7.97724947467698e-09
GO:0070266	necroptotic process	Distrofia de Retina	1	461	0.00216919739696312	6.29406334792365e-10	TRPM7	6.10208755953382e-09
GO:0002223	stimulatory C-type lectin receptor signaling pathway	Distrofia de Retina	1	461	0.00216919739696312	2.0866409290661e-19	CREBBP	5.73182230515071e-18
GO:0007059	chromosome segregation	Distrofia de Retina	3	461	0.00650759219088937	0.00101686790280801	ERCC2,NDE1,TOP1	0.00364924368346423
GO:0032259	methylation	Distrofia de Retina	1	461	0.00216919739696312	0.00837076538568711	TYMS	0.0245711780780393
GO:0071897	DNA biosynthetic process	Distrofia de Retina	1	461	0.00216919739696312	2.2797836110303e-05	TYMS	0.000110512386373473
GO:0000122	negative regulation of transcription by RNA polymerase II	Atrofia optica	5	83	0.0602409638554217	0.000558878029876216	HJV,MYT1L,POU5F1,SMAD4,TXNIP	0.00212746555427644
GO:0055072	iron ion homeostasis	Atrofia optica	1	83	0.0120481927710843	0.00111375585648402	HJV	0.00395232341415781
GO:0007049	cell cycle	Atrofia optica	4	83	0.0481927710843374	1.28762831103077e-23	GAK,HACE1,STOX1,TXNIP	6.16123224095368e-22
GO:0009612	response to mechanical stimulus	Atrofia optica	1	83	0.0120481927710843	2.64152831337124e-32	TXNIP	3.09336868276369e-30
GO:0030216	keratinocyte differentiation	Atrofia optica	1	83	0.0120481927710843	2.71643231881979e-11	TXNIP	3.164430319044e-10
GO:0032355	response to estradiol	Atrofia optica	2	83	0.0240963855421687	1.30599897379225e-31	ABCC2,TXNIP	1.45292385834388e-29
GO:0042127	regulation of cell population proliferation	Atrofia optica	1	83	0.0120481927710843	3.04485168546794e-19	TXNIP	8.26194512215386e-18
GO:0043065	positive regulation of apoptotic process	Atrofia optica	1	83	0.0120481927710843	6.54989221961737e-05	TXNIP	0.000296812834799362
GO:0043086	negative regulation of catalytic activity	Atrofia optica	1	83	0.0120481927710843	3.27791635238199e-21	TXNIP	1.14856124158267e-19
GO:0048008	platelet-derived growth factor receptor signaling pathway	Atrofia optica	1	83	0.0120481927710843	1.74817138150081e-21	TXNIP	6.48280220639884e-20
GO:0051782	negative regulation of cell division	Atrofia optica	1	83	0.0120481927710843	7.59919900756054e-35	TXNIP	1.25246057717201e-32
GO:0007030	Golgi organization	Atrofia optica	3	83	0.036144578313253	3.7816875926624e-42	GAK,HACE1,SYNE1	1.86983442081641e-39
GO:0090160	Golgi to lysosome transport	Atrofia optica	1	83	0.0120481927710843	1.39177392732063e-28	GAK	1.14692481047719e-26
GO:0035025	positive regulation of Rho protein signal transduction	Atrofia optica	1	83	0.0120481927710843	0.000297154281488524	F2RL1	0.00119142430230876
GO:0005975	carbohydrate metabolic process	Atrofia optica	2	83	0.0240963855421687	8.63134927345172e-08	ALDH2,GUSB	6.22520328474233e-07
GO:0001764	neuron migration	Atrofia optica	1	83	0.0120481927710843	9.79461912432381e-10	PCM1	9.29340194098954e-09
GO:0035176	social behavior	Atrofia optica	1	83	0.0120481927710843	2.60727149169855e-38	PCM1	6.10650428318871e-36
GO:0050768	negative regulation of neurogenesis	Atrofia optica	1	83	0.0120481927710843	2.35095556655249e-23	PCM1	1.10123708117459e-21
GO:0071539	protein localization to centrosome	Atrofia optica	1	83	0.0120481927710843	3.88699814364036e-26	PCM1	2.50683213611588e-24
GO:1905515	non-motile cilium assembly	Atrofia optica	1	83	0.0120481927710843	3.25802419907793e-24	PCM1	1.61091196509964e-22
GO:0007565	female pregnancy	Atrofia optica	1	83	0.0120481927710843	0.00303423846402628	ABCC2	0.00986293730088893
GO:0015722	canalicular bile acid transport	Atrofia optica	1	83	0.0120481927710843	0.000293762326430834	ABCC2	0.0011840963338924
GO:0009060	aerobic respiration	Atrofia optica	1	83	0.0120481927710843	0.00150270412357826	SIRT3	0.00518776830870695
GO:0046856	phosphatidylinositol dephosphorylation	Atrofia optica	2	83	0.0240963855421687	0.0137582093129044	MTMR2,TPTE	0.0382889502454187
GO:0000722	telomere maintenance via recombination	Atrofia optica	1	83	0.0120481927710843	7.13289569752945e-07	XRCC3	4.36008047445138e-06
GO:0006417	regulation of translation	Atrofia optica	1	83	0.0120481927710843	1.94347535425316e-24	CYFIP1	1.02957920552697e-22
GO:0048675	axon extension	Atrofia optica	1	83	0.0120481927710843	5.5009949183455e-23	CYFIP1	2.35379109486899e-21
GO:0050890	cognition	Atrofia optica	1	83	0.0120481927710843	1.59570626732478e-15	CYFIP1	3.10082658934291e-14
GO:0001819	positive regulation of cytokine production	Atrofia optica	1	83	0.0120481927710843	0.0018990869691104	MIF	0.00643145891365394
GO:0007588	excretion	Encefalopatias, DI, Epilepsia	4	290	0.0137931034482759	2.90767618038274e-12	CLCNKA,CLCNKB,CLDN16,NPHP1	3.89733704900699e-11
GO:0050896	response to stimulus	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	0.000443046795924403	CLRN1,PPT1,WDR36	0.00172943705426631
GO:0006979	response to oxidative stress	Encefalopatias, DI, Epilepsia	7	290	0.0241379310344828	6.6942873980815e-17	ABCC2,DHCR24,ERCC1,ERCC2,LRRK2,PXDN,TPO	1.58455207029057e-15
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	Encefalopatias, DI, Epilepsia	5	290	0.0172413793103448	3.52968264781082e-19	CD44,DHCR24,NAIP,RAF1,VEGFA	9.51944714106554e-18
GO:0001701	in utero embryonic development	Encefalopatias, DI, Epilepsia	8	290	0.0275862068965517	9.07686922763923e-06	ERCC2,MYH9,NOTCH2,PDGFRA,SMAD4,TGFBR1,TMEM231,VEGFA	4.75979408531164e-05
GO:0007219	Notch signaling pathway	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	6.46060375201461e-08	MAML2,NOTCH2,TP63	4.72080241321265e-07
GO:0035264	multicellular organism growth	Encefalopatias, DI, Epilepsia	5	290	0.0172413793103448	1.55985988168495e-05	ERCC1,ERCC2,NOTCH2,PLAG1,WDR11	7.80807252361983e-05
GO:0042742	defense response to bacterium	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	1.18761480696012e-07	ELANE,NAIP,NOTCH2	8.33578216241725e-07
GO:0007040	lysosome organization	Encefalopatias, DI, Epilepsia	4	290	0.0137931034482759	4.78053345092954e-20	GBA,HEXB,LRRK2,MYO7A	1.46712923149217e-18
GO:0008340	determination of adult lifespan	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	9.18633370850663e-20	GBA,LRRK2	2.68942006597727e-18
GO:0010977	negative regulation of neuron projection development	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	2.15537221084885e-10	DGUOK,LRRK2,TBX6	2.25150383527638e-09
GO:0007585	respiratory gaseous exchange by respiratory system	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	1.90403950377873e-15	ELN,SFTPB	3.65214473785144e-14
GO:0007076	mitotic chromosome condensation	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.69786889368465e-05	TTN	8.45136082426923e-05
GO:0010508	positive regulation of autophagy	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	2.82717978256743e-30	ATG16L1,LRRK2,TRIM21	2.79576667387224e-28
GO:0000165	MAPK cascade	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	5.72807120333929e-40	LRRK2,RAF1	1.59311980342874e-37
GO:0007507	heart development	Encefalopatias, DI, Epilepsia	9	290	0.0310344827586207	2.61618355151068e-13	CACNA1C,ERBB3,IFT140,NTRK3,RAF1,RB1CC1,TGFBR1,TRAF3IP2,WDR11	3.85497245172931e-12
GO:0030878	thyroid gland development	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.64918554285708e-21	RAF1	6.16712240816303e-20
GO:0035019	somatic stem cell population maintenance	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	4.58103346702346e-11	POU5F1,RAF1	5.14787851723596e-10
GO:0035994	response to muscle stretch	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	3.14588088699187e-20	RAF1	9.78962933364603e-19
GO:0048011	neurotrophin TRK receptor signaling pathway	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	7.95816410397024e-20	RAF1	2.39282636909916e-18
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.64918554285708e-21	RAF1	6.16712240816303e-20
GO:0009954	proximal/distal pattern formation	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.64889794132959e-11	TP63	3.09385717556868e-10
GO:0042475	odontogenesis of dentin-containing tooth	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	1.8895950625078e-19	BSG,PDGFRA,TP63	5.28848932588661e-18
GO:1904888	cranial skeletal system development	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.64889794132959e-11	TP63	3.09385717556868e-10
GO:0023019	signal transduction involved in regulation of gene expression	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	4.52299723732461e-11	PDGFRA,TBX6,TRAF3IP2	5.09552853318848e-10
GO:0060021	roof of mouth development	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	4.01491101946291e-10	GABRB3,PDGFRA,TGFBR1	4.06978451858997e-09
GO:0048661	positive regulation of smooth muscle cell proliferation	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	7.97467526881852e-11	CDH13,ELANE,HMGCR	8.80578286507256e-10
GO:0006364	rRNA processing	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.50457977302115e-06	WDR36	8.8329551318524e-06
GO:0042073	intraciliary transport	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	2.836061562946e-06	IFT140,IFT88,MAK	1.59752834874806e-05
GO:0009791	post-embryonic development	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	0.00139622759404984	ALDH5A1,ERCC2,TGFBR1	0.00485786770408271
GO:0001822	kidney development	Encefalopatias, DI, Epilepsia	5	290	0.0172413793103448	1.86062285505017e-07	HNF1B,IFT88,TGFBR1,TRAF3IP2,VEGFA	1.26795891347217e-06
GO:0043406	positive regulation of MAP kinase activity	Encefalopatias, DI, Epilepsia	4	290	0.0137931034482759	8.92360211654022e-17	ELANE,LRRK2,NTRK3,VEGFA	2.04690873291773e-15
GO:0007519	skeletal muscle tissue development	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.74421261630896e-16	ELN	5.83429528047537e-15
GO:0032342	aldosterone biosynthetic process	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	4.09012542504256e-07	CACNA1H,CYP11B2	2.62641531622502e-06
GO:1901642	nucleoside transmembrane transport	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.52963816911403e-06	SLC28A3	1.44134313092925e-05
GO:0032760	positive regulation of tumor necrosis factor production	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	4.7354472310167e-07	LRRK2,PTPRJ	2.95965451938544e-06
GO:0030048	actin filament-based movement	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	1.60711441797372e-32	MYH9,MYO7A	2.1034291647009e-30
GO:0034613	cellular protein localization	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	3.08765794256018e-15	LRRK2,MYO7A	5.77314195142555e-14
GO:0007528	neuromuscular junction development	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.4554884012034e-05	LRRK2	7.33513407174986e-05
GO:0021772	olfactory bulb development	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.17802520959485e-20	LRRK2	7.0233421613747e-19
GO:0031398	positive regulation of protein ubiquitination	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	4.15324396878929e-15	FKBP1A,LRRK2,UBE3A	7.63716349632741e-14
GO:0035641	locomotory exploration behavior	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	1.90298518066454e-27	LRRK2,UBE3A	1.36585226676729e-25
GO:0048812	neuron projection morphogenesis	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.05106435140726e-14	LRRK2	1.85604617609615e-13
GO:0060828	regulation of canonical Wnt signaling pathway	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.89769028179668e-09	LRRK2	1.73047576926132e-08
GO:0071407	cellular response to organic cyclic compound	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.63610238773801e-21	LRRK2	9.46020614954367e-20
GO:0072593	reactive oxygen species metabolic process	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	7.94378802073208e-17	LRRK2	1.85077783729098e-15
GO:0030318	melanocyte differentiation	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	8.7990131058975e-09	OCA2	7.40181631781548e-08
GO:0042438	melanin biosynthetic process	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	1.15434861764095e-10	OCA2	1.24078534987977e-09
GO:0051289	protein homotetramerization	Encefalopatias, DI, Epilepsia	3	290	0.0103448275862069	9.99174034025219e-25	ACACA,ALDOA,TRPV1	5.55790556426528e-23
GO:0042102	positive regulation of T cell proliferation	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	6.58053187220518e-07	CD209,CORO1A	4.04466392697694e-06
GO:0006911	phagocytosis, engulfment	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	7.58959873371425e-25	ITGAM,MYH9	4.2751537170922e-23
GO:0097242	amyloid-beta clearance	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	0.0021775880603843	ITGAM	0.00728044092314811
GO:0006633	fatty acid biosynthetic process	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	6.88621724584466e-29	ACACA,MLYCD	6.00856210666838e-27
GO:0055088	lipid homeostasis	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	3.70830469300889e-44	ACACA	2.75032598064826e-41
GO:0046697	decidualization	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	4.66121853246768e-10	BSG	4.66121853246768e-09
GO:0098719	sodium ion import across plasma membrane	Encefalopatias, DI, Epilepsia	2	290	0.00689655172413793	8.53736621771251e-14	HCN2,SLC5A1	1.34244804483465e-12
GO:0006491	N-glycan processing	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	0.00264652406688609	PRKCSH	0.00867872667475542
GO:0046686	response to cadmium ion	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	0.000778597133542884	ERCC1	0.00286343573906267
GO:0006509	membrane protein ectodomain proteolysis	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	6.70415457428045e-13	MYH9	9.62370575985419e-12
GO:0030220	platelet formation	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.13016235003513e-24	MYH9	1.06508117501756e-22
GO:0032418	lysosome localization	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	2.13016235003513e-24	MYH9	1.06508117501756e-22
GO:0050900	leukocyte migration	Encefalopatias, DI, Epilepsia	1	290	0.00344827586206897	8.32301393082325e-20	MYH9	2.46916079947756e-18
GO:0006508	proteolysis	Cardiopatia	4	157	0.0254777070063694	2.25326487964504e-08	LPA,MMEL1,PRPF8,TPP1	1.78416881039509e-07
GO:0030050	vesicle transport along actin filament	Cardiopatia	2	157	0.0127388535031847	7.47068569641506e-17	MYO1C,MYO7B	1.75897097084905e-15
GO:0006953	acute-phase response	Cardiopatia	1	157	0.00636942675159236	5.15200712544182e-08	FN1	3.84671672956646e-07
GO:0007155	cell adhesion	Cardiopatia	10	157	0.0636942675159236	1.02037244728041e-09	CD177,CDH15,COL4A3,COL5A1,FN1,ITGA9,LAMA1,MFAP4,SIGLEC14,TYRO3	9.64046155073848e-09
GO:0070372	regulation of ERK1 and ERK2 cascade	Cardiopatia	1	157	0.00636942675159236	4.96863720515644e-10	FN1	4.90998466273654e-09
GO:0032402	melanosome transport	Cardiopatia	1	157	0.00636942675159236	0.00029982968447938	MREG	0.00120093798013793
GO:0050769	positive regulation of neurogenesis	Cardiopatia	1	157	0.00636942675159236	1.20464802608524e-15	XRCC5	2.38252609603525e-14
GO:0051973	positive regulation of telomerase activity	Cardiopatia	1	157	0.00636942675159236	2.37049972272938e-19	XRCC5	6.47160967248205e-18
GO:0070198	protein localization to chromosome, telomeric region	Cardiopatia	2	157	0.0127388535031847	3.2301734652711e-23	TPP1,XRCC5	1.45194665863196e-21
GO:1990830	cellular response to leukemia inhibitory factor	Cardiopatia	1	157	0.00636942675159236	3.12792532878321e-11	XRCC5	3.59671000338121e-10
GO:0007166	cell surface receptor signaling pathway	Cardiopatia	4	157	0.0254777070063694	1.09588677261631e-05	COL4A3,LAMA1,MIF,TNFRSF13B	5.61184826023312e-05
GO:0006081	cellular aldehyde metabolic process	Cardiopatia	2	157	0.0127388535031847	4.04296343970662e-10	ADH4,ALDH3A2	4.08890620606692e-09
GO:0006099	tricarboxylic acid cycle	Cardiopatia	2	157	0.0127388535031847	8.80166400056637e-15	DHTKD1,SDHA	1.56669619210081e-13
GO:0050908	detection of light stimulus involved in visual perception	Cardiopatia	1	157	0.00636942675159236	6.29328701911078e-07	EYS	3.87882648684806e-06
GO:0007417	central nervous system development	Cardiopatia	4	157	0.0254777070063694	3.04212017498548e-06	ALDH3A2,PRKN,SMO,TPP1	1.70068276114138e-05
GO:0006397	mRNA processing	Cardiopatia	3	157	0.0191082802547771	7.81877466339855e-38	PRPF8,RBM28,TSEN34	1.65683558343445e-35
GO:0032728	positive regulation of interferon-beta production	Cardiopatia	2	157	0.0127388535031847	1.00716026328551e-08	IRF5,POLR3B	8.42455483387316e-08
GO:0002053	positive regulation of mesenchymal cell proliferation	Cardiopatia	1	157	0.00636942675159236	0.000794958145360714	SMO	0.00291637571875942
GO:0048741	skeletal muscle fiber development	Cardiopatia	2	157	0.0127388535031847	2.54867471053881e-17	RYR1,SMO	6.2316497043394e-16
GO:0043588	skin development	Cardiopatia	2	157	0.0127388535031847	2.54901347070936e-23	COL5A1,RYR1	1.16939277779965e-21
GO:0097435	supramolecular fiber organization	Cardiopatia	3	157	0.0191082802547771	1.40180860873998e-26	COL5A1,ILK,MFAP4	9.31051986401927e-25
GO:0002244	hematopoietic progenitor cell differentiation	Cardiopatia	2	157	0.0127388535031847	1.99606799570564e-08	DHTKD1,TNFRSF13B	1.59184634066131e-07
GO:0071222	cellular response to lipopolysaccharide	Cardiopatia	2	157	0.0127388535031847	6.69620553218775e-12	MRC1,PRPF8	8.53814172442278e-11
GO:0050885	neuromuscular process controlling balance	Cardiopatia	1	157	0.00636942675159236	0.00107476997695598	TPP1	0.00382618111796329
GO:0051262	protein tetramerization	Cardiopatia	2	157	0.0127388535031847	7.49450509681718e-06	TRPM1,TRPM7	3.97977895952702e-05
GO:0006631	fatty acid metabolic process	Cardiopatia	3	157	0.0191082802547771	3.45884818870122e-09	ACSF3,ALDH3A2,CYP4F12	3.07837488794409e-08
GO:0007004	telomere maintenance via telomerase	Cardiopatia	1	157	0.00636942675159236	5.69899450399061e-10	RPA1	5.5615187593768e-09
GO:1902600	proton transmembrane transport	Cardiopatia	2	157	0.0127388535031847	1.66433544113354e-20	SLC47A1,SLC47A2	5.52708411421213e-19
